GazeX,GazeY,index,TimeStamp,Distance_X,Distance_Y,Distance(CurrentAndPrevious),IN_SACCADE,IN_FIXATION,TargetAppear,Distance(BetweenGazeAndTarget),isCorrect
-0.0828,0.0148,0,176154182,0,0,0,0,1,center
-0.0846,0.0142,0,176154191,0.001757078,0.0006486606,0.001872988,0,1,center
-0.0837,0.0155,0,176154199,0.000879176,0.001335707,0.001599082,0,1,center
-0.0809,0.0195,0,176154207,0.002825767,0.003931116,0.004841346,0,1,center
-0.0777,0.0216,0,176154216,0.003170341,0.002098614,0.003802005,0,1,center
-0.0737,0.0219,0,176154224,0.00405024,0.0003040023,0.004061633,0,1,center
-0.0703,0.0240,0,176154232,0.003398843,0.002098346,0.003994395,0,1,center
-0.0709,0.0239,0,176154241,0.000611715,7.596426E-05,0.0006164137,0,1,center
-0.0713,0.0252,0,176154249,0.0004197881,0.001297591,0.001363805,0,1,center
-0.0719,0.0264,0,176154257,0.0006499141,0.001221668,0.001383785,0,1,center
-0.0748,0.0283,0,176154266,0.002827622,0.001871385,0.0033908,0,1,center
-0.0750,0.0284,0,176154274,0.0002290085,7.632747E-05,0.0002413934,0,1,center
-0.0757,0.0363,0,176154282,0.0006904677,0.007902188,0.007932296,0,1,center
-0.0775,0.0360,0,176154291,0.001834452,0.0002660863,0.00185365,0,1,center
-0.0821,0.0342,0,176154299,0.004545957,0.001792405,0.004886557,0,1,center
-0.0864,0.0358,0,176154307,0.004356816,0.001605392,0.004643181,0,1,center
-0.0848,0.0294,0,176154316,0.001645349,0.006414548,0.006622205,0,1,center
-0.0888,0.0283,0,176154324,0.003973961,0.00110569,0.004124914,0,1,center
-0.0876,0.0310,0,176154332,0.001183391,0.002710341,0.002957424,0,1,center
-0.0683,0.0351,0,176154341,0.01925523,0.004076559,0.01968203,0,1,center
-0.0557,0.0387,0,176154349,0.01259956,0.003583975,0.01309938,0,1,center
-0.0459,0.0563,0,176154357,0.009805426,0.01763321,0.02017614,1,0,center
-0.0460,0.0596,0,176154366,3.957376E-05,0.003283851,0.003284089,0,1,center
-0.0540,0.0553,0,176154374,0.008092508,0.004234571,0.00913347,0,1,center
-0.0655,0.0486,0,176154382,0.01145269,0.006714914,0.01327607,0,1,center
-0.0780,0.0406,0,176154391,0.01248787,0.008011427,0.01483677,0,1,center
-0.0837,0.0367,0,176154399,0.005729467,0.00392992,0.006947738,0,1,center
-0.0876,0.0347,0,176154407,0.003935799,0.002021562,0.004424616,0,1,center
-0.0857,0.0324,0,176154416,0.001911342,0.002253272,0.002954735,0,1,center
-0.0762,0.0400,0,176154424,0.009512112,0.007630967,0.01219475,0,1,center
-0.0650,0.0412,0,176154432,0.01122884,0.001178853,0.01129056,0,1,center
-0.0637,0.0437,0,176154441,0.001297615,0.002480768,0.002799645,0,1,center
-0.0624,0.0379,0,176154449,0.001339596,0.005765323,0.005918907,0,1,center
-0.0531,0.0328,0,176154457,0.009279359,0.005155545,0.01061537,0,1,center
-0.0511,0.0315,0,176154466,0.001985837,0.001298372,0.002372618,0,1,center
-0.0477,0.0360,0,176154474,0.003396068,0.004502647,0.005639778,0,1,center
-0.0416,0.0378,0,176154482,0.006144717,0.001830433,0.006411555,0,1,center
-0.0407,0.0387,0,176154491,0.0008776039,0.0008776039,0.001241119,0,1,center
-0.0438,0.0379,0,176154499,0.003167693,0.0008388683,0.003276885,0,1,center
-0.0432,0.0335,0,176154507,0.0006118454,0.004389137,0.004431577,0,1,center
-0.0459,0.0293,0,176154515,0.002632789,0.004120881,0.004890116,0,1,center
-0.0485,0.0244,0,176154524,0.002670951,0.004922159,0.005600146,0,1,center
-0.0553,0.0261,0,176154532,0.006757028,0.001680469,0.006962859,0,1,center
-0.0588,0.0269,0,176154540,0.003550548,0.00076399,0.003631814,0,1,center
-0.0650,0.0260,0,176154549,0.006109532,0.0009142458,0.006177558,0,1,center
-0.0722,0.0275,0,176154557,0.007257424,0.001529006,0.007416742,0,1,center
-0.0744,0.0281,0,176154565,0.002215877,0.0006115008,0.002298705,0,1,center
-0.0733,0.0306,0,176154574,0.001145013,0.002480848,0.002732336,0,1,center
-0.0725,0.0275,0,176154582,0.0007655546,0.003054189,0.003148673,0,1,center
-0.0721,0.0276,0,176154590,0.000381656,3.816187E-05,0.0003835591,0,1,center
-0.0653,0.0272,0,176154599,0.006798446,0.0003837198,0.006809267,0,1,center
-0.0599,0.0279,0,176154607,0.005460937,0.0007615406,0.00551378,0,1,center
-0.0609,0.0282,0,176154615,0.001069423,0.0002293922,0.001093749,0,1,center
-0.0585,0.0283,0,176154624,0.002405033,0.0001522135,0.002409844,0,1,center
-0.0603,0.0287,0,176154632,0.001718137,0.0004202034,0.001768776,0,1,center
-0.0603,0.0321,0,176154640,9.052455E-07,0.003396811,0.003396811,0,1,center
-0.0597,0.0323,0,176154649,0.0005342551,0.0001526512,0.0005556355,0,1,center
-0.0611,0.0334,0,176154657,0.001336575,0.001069024,0.001711503,0,1,center
-0.0574,0.0345,0,176154665,0.003703468,0.001105655,0.00386499,0,1,center
-0.0533,0.0334,0,176154674,0.004085653,0.001108188,0.004233277,0,1,center
-0.0458,0.0350,0,176154682,0.007481314,0.001601078,0.00765072,0,1,center
-0.0395,0.0352,0,176154690,0.006335936,0.000265494,0.006341496,0,1,center
-0.0333,0.0373,0,176154699,0.006143577,0.00209799,0.006491926,0,1,center
-0.0293,0.0399,0,176154707,0.00396858,0.002593942,0.004741114,0,1,center
-0.0261,0.0448,0,176154715,0.00324234,0.004885152,0.005863231,0,1,center
-0.0280,0.0440,0,176154724,0.001907786,0.0008012652,0.002069221,0,1,center
-0.0332,0.0438,0,176154732,0.00518968,0.0001519583,0.005191904,0,1,center
-0.0408,0.0423,0,176154740,0.007556815,0.001562465,0.007716654,0,1,center
-0.0493,0.0403,0,176154749,0.00858783,0.001982369,0.008813661,0,1,center
-0.0564,0.0410,0,176154757,0.007062998,0.0007275306,0.007100369,0,1,center
-0.0732,0.0379,0,176154765,0.01676434,0.003085341,0.01704589,0,1,center
-0.0890,0.0352,0,176154774,0.01585737,0.002779283,0.01609909,0,1,center
-0.0945,0.0343,0,176154782,0.005503044,0.0008377619,0.005566447,0,1,center
-0.0959,0.0333,0,176154790,0.001415506,0.001029789,0.001750464,0,1,center
-0.0972,0.0363,0,176154799,0.001262881,0.002979077,0.003235702,0,1,center
-0.0969,0.0338,0,176154807,0.0003069192,0.002482232,0.002501135,0,1,center
-0.0945,0.0258,0,176154815,0.002374358,0.008019686,0.008363787,0,1,center
-0.0899,0.0349,0,176154824,0.004660301,0.009161334,0.01027854,0,1,center
-0.0775,0.0369,0,176154832,0.0123807,0.001979493,0.01253795,0,1,center
-0.0611,0.0344,0,176154840,0.01638693,0.002526026,0.01658048,0,1,center
-0.0565,0.0376,0,176154849,0.004618473,0.003166884,0.005599951,0,1,center
-0.0574,0.0362,0,176154857,0.0009540394,0.001335658,0.001641394,0,1,center
-0.0574,0.0345,0,176154865,3.903359E-05,0.001717791,0.001718234,0,1,center
