GazeX,GazeY,index,Group(组别),TimeStamp,Distance_X,Distance_Y,Distance(CurrentAndPrevious),Gaze_Origin_Left_X,Gaze_Origin_Left_Y,Gaze_Origin_Right_X,Gaze_Origin_Right_Y,Gaze_Direction_Left_X,Gaze_Direction_Left_Y,Gaze_Direction_Right_X,Gaze_Direction_Right_Y,Pupil_Pos_Left_X,Pupil_Pos_Left_Y,Pupil_Pos_Right_X,Pupil_Pos_Right_Y,Pupil_Size_Left,Pupil_Pos_Right,Eye_Openness_Left,Eye_Openness_Right,IN_SACCADE,IN_FIXATION,TargetAppear,angle,GazeX,isCorrect
0.0214,0.0419,0,第1组,614385008,0.01110141,0.02015381,0.02300907,33.85678,4.439194,-32.40248,6.956451,-0.01982117,0.01161194,0.02496338,0.03196716,0.4958417,0.4678074,0.5082121,0.3680331,2.756393,2.970703,1,1,1,0,Center
0.0269,0.0431,0,第1组,614385016,0.005571282,0.001222245,0.005703776,33.86034,4.427551,-32.40077,6.951721,-0.01513672,0.01608276,0.02349854,0.02616882,0.4950293,0.4673965,0.5083778,0.3689499,2.820755,2.983643,1,1,0,1,Center
0.0126,0.0304,0,第1组,614385025,0.01430971,0.01270937,0.01913886,33.86487,4.471268,-32.39905,6.947006,-0.007781982,0.0112915,0.02204895,0.02073669,0.4938565,0.4683482,0.5085435,0.3698243,2.790314,2.996933,1,1,0,1,Center
0.0271,0.0251,0,第1组,614385033,0.01449799,0.00522585,0.01541108,33.86768,4.436447,-32.39586,6.936768,-0.01332092,0.00920105,0.02223206,0.02153015,0.4945204,0.4693091,0.5083778,0.3698455,2.768356,2.98378,1,1,0,1,Center
0.0392,0.0069,0,第1组,614385041,0.01209463,0.01823637,0.02188254,33.87018,4.392273,-32.38661,6.884109,-0.02093506,0.001922607,0.01966858,0.00843811,0.4954533,0.4710658,0.5083899,0.372961,2.755295,2.964966,1,1,1,0,Center
0.0188,0.0307,0,第1组,614385050,0.02037381,0.0237679,0.03130503,33.87804,4.322128,-32.37601,6.860565,-0.01725769,0.01187134,0.01998901,0.01333618,0.4945682,0.4714056,0.5080625,0.3734816,2.870117,3.033401,1,1,1,0,Center
0.0132,-0.0115,0,第1组,614385058,0.005685575,0.04215603,0.04253771,33.8783,4.268799,-32.36755,6.806946,-0.01927185,-0.01603699,0.01287842,0.01022339,0.4949936,0.4772633,0.5087065,0.375274,2.623047,2.974396,1,1,1,0,Center
-0.0007,0.0092,0,第1组,614385066,0.01388587,0.020638,0.02487457,33.89136,4.20166,-32.35619,6.753143,-0.02012634,0.007217407,0.02044678,0.0001525879,0.494643,0.476025,0.5073409,0.3781272,2.653259,3.096451,1,1,1,0,Center
0.0053,0.0171,0,第1组,614385075,0.006027422,0.007896801,0.009934247,33.89731,4.107132,-32.34782,6.673782,-0.0144043,0.01719666,0.01473999,-0.00743103,0.4935816,0.4782748,0.507686,0.3811442,2.689026,2.944153,1,1,0,1,Center
-0.0099,-0.0084,0,第1组,614385083,0.01518284,0.02540654,0.02959748,33.92015,4.073273,-32.33951,6.622818,-0.01132202,0.002487183,0.02716064,-0.01219177,0.4919737,0.4831201,0.5057276,0.3841235,2.926422,3.006668,1,1,1,0,Center
0.0055,-0.0196,0,第1组,614385091,0.0153736,0.01129227,0.01907519,33.94766,4.013748,-32.32324,6.550247,-0.0194397,-0.001159668,0.02561951,-0.01867676,0.4921053,0.4863473,0.5053104,0.3865673,2.834381,2.979584,1,1,0,1,Center
-0.0073,0.0036,0,第1组,614385100,0.01281771,0.02323246,0.02653377,33.96394,3.918381,-32.30479,6.495987,-0.003936768,0.005218506,0.02110291,-0.008544922,0.489387,0.4877,0.5052262,0.3866608,2.897461,2.922012,1,1,1,0,Center
-0.0246,-0.0237,0,第1组,614385108,0.01732125,0.02723953,0.0322803,33.97026,3.856949,-32.29196,6.41246,0.005661011,-0.01167297,0.02922058,0.0007781982,0.4878649,0.4910136,0.5035936,0.3872183,2.881287,2.952286,1,1,1,0,Center
-0.0005,0.0106,0,第1组,614385116,0.02418781,0.03425868,0.04193695,33.98071,3.846268,-32.28426,6.406326,-0.003479004,0.005386353,0.02755737,-0.004257202,0.4885749,0.4899889,0.5035675,0.3882813,3.008148,2.946014,1,1,1,0,Center
-0.0017,0.0118,0,第1组,614385125,0.001220722,0.001182574,0.001699601,33.96747,3.846527,-32.28722,6.408264,-0.002380371,0.005508423,0.02575684,-0.001815796,0.4888971,0.4901287,0.5038574,0.3878989,3.01001,2.876389,1,1,0,1,Center
-0.0003,-0.0315,0,第1组,614385133,0.001373289,0.04333803,0.04335979,33.94023,3.854507,-32.30835,6.434677,-0.005310059,-0.01235962,0.02505493,-0.01376343,0.4905116,0.4915339,0.5048882,0.389367,2.769501,3.00563,1,1,1,0,Center
-0.0176,-0.0229,0,第1组,614385141,0.01732005,0.008622354,0.01934758,33.9299,3.936096,-32.3311,6.462494,-0.001419067,-0.006530762,0.02134705,-0.01361084,0.490161,0.4898088,0.5061871,0.389116,2.938644,2.935806,1,1,0,1,Center
-0.0255,-0.0416,0,第1组,614385150,0.007861989,0.01866038,0.02024896,33.91537,4.006516,-32.3484,6.505493,-0.01832581,-0.01385498,0.03271484,-0.01881409,0.4929842,0.4895917,0.5052106,0.3890912,2.878632,2.937561,1,1,1,0,Center
-0.0152,-0.0203,0,第1组,614385158,0.01026566,0.02133119,0.02367284,33.89516,3.984985,-32.36349,6.519653,-0.008529663,-0.0007019043,0.02459717,-0.01747131,0.4924279,0.4863999,0.5068797,0.3885993,2.949799,2.904495,1,1,1,0,Center
-0.0175,-0.0252,0,第1组,614385166,0.002251077,0.004921656,0.005412028,33.89012,4.042847,-32.36597,6.569336,-0.003860474,-0.004745483,0.02650452,-0.0196228,0.491976,0.4843779,0.5066757,0.3881072,3.00206,2.845551,1,1,0,1,Center
-0.0023,-0.0116,0,第1组,614385175,0.01514565,0.01362021,0.02036911,33.88997,4.07106,-32.36977,6.596756,-0.007019043,-0.0001831055,0.03251648,-0.02223206,0.4927623,0.4816051,0.5060675,0.3872088,2.730347,2.978607,1,1,1,0,Center
-0.0008,0.0150,0,第1组,614385183,0.00152589,0.02651279,0.02655666,33.88553,4.194229,-32.36514,6.662048,-0.003570557,0.01037598,0.02307129,-0.01953125,0.4926006,0.4767265,0.5073466,0.3846671,2.650818,3.077774,1,1,1,0,Center
0.0026,-0.0693,0,第1组,614385191,0.003434271,0.08429465,0.08436458,33.87376,4.310349,-32.37016,6.758804,-0.005874634,-0.02940369,0.02738953,-0.01782227,0.4933701,0.4788292,0.5066963,0.3820996,2.561371,2.845535,1,1,1,0,Center
-0.0220,-0.0698,0,第1组,614385200,0.02461555,0.0004229695,0.02461918,33.87582,4.418655,-32.37672,6.831345,0.00541687,-0.03404236,0.02459717,0.0009613037,0.4917517,0.4753098,0.5073817,0.3767962,2.643555,2.94104,1,1,1,0,Center
